position;colour
[-12,187,-46];[195,88,16]
[-11,187,-47];[203,97,21]
[-13,186,-46];[172,65,11]
[-12,186,-46];[174,67,11]
[-12,186,-47];[180,76,15]
[-10,198,-30];[27,22,19]
[-13,190,-40];[181,80,10]
[-13,188,-42];[181,77,12]
[-13,188,-43];[225,115,28]
[-13,186,-42];[172,77,21]
[-13,186,-45];[165,61,10]
[-13,187,-45];[186,74,8]
[-12,187,-45];[192,81,10]
[-13,185,-45];[175,66,10]
[-11,195,-35];[45,27,17]
[-10,197,-35];[159,63,2]
[-11,196,-34];[58,30,18]
[-10,196,-35];[140,66,19]
[-9,172,-12];[130,60,11]
[-12,192,-23];[153,66,10]
[-11,192,-23];[148,65,11]
[-12,193,-27];[196,92,5]
[-11,193,-27];[173,68,2]
[-12,192,-27];[183,86,7]
[-12,192,-28];[223,125,38]
[-7,178,3];[221,122,29]
[-11,194,-27];[184,77,9]
[-10,198,-29];[27,22,18]
[-11,197,-27];[200,105,13]
[-11,194,-26];[223,120,27]
[-11,195,-26];[173,68,0]
[-11,193,-24];[179,78,10]
[-15,176,-21];[125,65,28]
[-12,193,-28];[199,100,7]
[-15,175,-23];[111,46,4]
[-15,174,-23];[85,38,22]
[-15,174,-24];[134,60,25]
[-15,177,-22];[137,66,22]
[-14,179,-16];[78,31,11]
[-10,180,-7];[36,17,13]
[-14,179,-14];[124,66,20]
[-14,179,-15];[161,115,65]
[-13,178,-14];[31,29,16]
[-13,182,-15];[211,115,15]
[-13,179,-14];[78,48,22]
[-11,194,-25];[226,125,21]
[-13,181,-14];[140,55,0]
[-12,180,-12];[103,52,9]
[9,143,7];[119,39,2]
[-11,184,-11];[156,65,12]
[-11,184,-12];[163,78,21]
[-13,182,-14];[214,120,22]
[-15,178,-15];[67,52,31]
[-15,179,-16];[78,60,38]
[-15,178,-16];[49,30,16]
[-15,177,-15];[35,36,31]
[-14,177,-15];[30,31,26]
[-13,177,-13];[21,21,19]
[-12,183,-13];[184,89,0]
[-12,182,-12];[255,166,40]
[-12,182,-13];[222,127,19]
[-11,196,-26];[167,63,0]
[-13,189,-36];[190,95,13]
[25,101,20];[204,105,12]
[-12,191,-24];[141,55,2]
[-10,183,-10];[157,88,29]
[-10,183,-9];[93,36,7]
[-10,182,-10];[96,51,18]
[-10,182,-9];[16,11,5]
[-11,194,-36];[94,59,31]
[-11,194,-23];[229,135,19]
[-13,189,-25];[98,49,6]
[-4,177,5];[243,143,32]
[-11,193,-21];[178,80,7]
[40,130,7];[86,31,0]
[-13,177,-37];[141,84,64]
[-13,191,-37];[134,46,0]
[-13,188,-38];[193,98,14]
[-13,190,-32];[162,88,23]
[-13,190,-38];[191,99,12]
[-13,190,-39];[190,89,17]
[-13,188,-39];[160,64,6]
[-13,188,-40];[189,93,9]
[-12,191,-39];[143,68,10]
[-1,142,17];[223,161,84]
[-13,189,-39];[155,53,2]
[-12,189,-45];[181,69,6]
[53,86,-15];[110,45,7]
[-11,189,-45];[150,46,0]
[39,98,2];[99,38,7]
[-12,188,-45];[208,101,19]
[-11,188,-46];[172,69,10]
[32,92,10];[193,90,23]
[-10,195,-21];[246,159,20]
[-11,194,-21];[151,53,4]
[-9,184,-5];[121,64,21]
[-13,188,-31];[129,66,13]
[-11,197,-28];[206,128,4]
[-13,189,-29];[128,47,4]
[56,174,-56];[36,33,24]
[59,178,-54];[20,17,10]
[52,177,-58];[46,30,17]
[52,166,-70];[165,139,114]
[51,167,-69];[162,135,106]
[51,166,-70];[159,133,106]
[50,166,-71];[166,139,112]
[51,167,-70];[154,124,96]
[51,166,-71];[165,139,112]
[41,176,-67];[113,49,11]
[63,170,-56];[141,59,3]
[47,176,-64];[141,55,2]
[59,179,-55];[90,44,20]
[60,179,-55];[116,44,3]
[46,173,-65];[16,16,8]
[7,152,16];[242,130,48]
[56,169,-65];[157,130,101]
[56,170,-65];[160,133,104]
[56,175,-56];[60,52,50]
[57,175,-56];[40,33,27]
[65,174,-52];[152,57,1]
[48,174,-62];[21,18,9]
[-13,189,-40];[163,63,4]
[47,173,-65];[56,40,17]
[59,168,-64];[168,138,104]
[60,168,-64];[163,127,91]
[60,182,-55];[135,49,0]
[47,173,-63];[18,15,8]
[48,173,-63];[24,21,16]
[-2,168,12];[60,17,0]
[55,167,-67];[153,127,94]
[54,167,-67];[165,139,116]
[59,169,-63];[179,150,120]
[59,169,-64];[181,147,119]
[9,152,8];[40,16,6]
[52,173,-60];[46,41,35]
[63,173,-55];[151,62,4]
[65,173,-54];[140,50,0]
[54,165,-69];[165,140,109]
[61,178,-54];[136,50,0]
[48,176,-60];[104,87,69]
[48,176,-61];[65,55,46]
[49,172,-64];[130,102,78]
[48,172,-65];[56,38,16]
[51,174,-59];[126,109,91]
[44,175,-68];[150,124,91]
[60,174,-54];[21,15,15]
[66,173,-52];[155,59,1]
[55,179,-56];[72,49,41]
[44,175,-66];[68,36,13]
[44,175,-67];[142,100,62]
[61,169,-62];[174,133,101]
[52,165,-70];[168,141,112]
[46,176,-64];[139,53,2]
[52,170,-62];[23,20,11]
[51,170,-62];[25,21,18]
[53,163,-71];[152,126,99]
[52,177,-59];[84,71,54]
[45,176,-64];[156,66,6]
[45,175,-64];[132,50,0]
[44,175,-65];[136,53,0]
[45,175,-65];[138,55,3]
[57,177,-54];[95,74,55]
[52,165,-71];[167,136,105]
[65,172,-54];[143,51,0]
[65,172,-55];[135,47,1]
[63,169,-59];[155,53,2]
[59,173,-53];[96,74,60]
[60,170,-61];[177,143,108]
[61,174,-54];[85,36,4]
[64,171,-55];[154,60,0]
[-2,178,9];[149,54,0]
[64,170,-56];[140,52,4]
[63,171,-56];[146,56,3]
[63,172,-56];[146,57,1]
[56,169,-66];[164,137,108]
[54,169,-65];[161,132,102]
[53,170,-66];[156,129,100]
[52,169,-67];[158,134,106]
[57,169,-64];[162,133,103]
[67,171,-53];[176,68,4]
[67,171,-54];[161,57,2]
[45,172,-70];[161,138,104]
[54,164,-70];[151,124,103]
[53,165,-70];[171,144,115]
[53,164,-70];[177,147,119]
[62,173,-55];[144,59,4]
[52,174,-59];[154,137,127]
[60,166,-63];[178,125,75]
[66,168,-57];[169,59,0]
[67,168,-58];[185,74,3]
[66,166,-61];[249,146,27]
[66,167,-59];[213,108,24]
[-7,169,5];[208,103,11]
[66,168,-59];[205,103,18]
[66,166,-60];[243,152,22]
[65,167,-59];[163,59,4]
[67,165,-60];[127,54,13]
[49,180,-62];[129,53,3]
[48,179,-63];[144,57,4]
[52,164,-71];[151,121,95]
[59,167,-64];[164,130,92]
[45,174,-69];[150,130,103]
[53,178,-57];[106,93,77]
[66,170,-55];[128,40,0]
[65,171,-55];[163,62,6]
[65,170,-55];[138,48,0]
[66,171,-55];[158,58,0]
[50,177,-59];[126,107,92]
[48,177,-60];[79,68,62]
[56,180,-56];[28,19,10]
[59,170,-62];[163,134,102]
[55,176,-57];[34,27,21]
[43,100,-2];[105,43,4]
[56,182,-58];[130,48,0]
[56,182,-59];[131,53,4]
[46,171,-70];[155,132,100]
[48,170,-69];[160,135,105]
[48,170,-70];[155,129,102]
[57,175,-55];[44,37,31]
[-11,173,-32];[113,52,23]
[48,178,-63];[111,44,0]
[48,174,-60];[94,82,60]
[48,174,-61];[40,27,8]
[49,173,-60];[73,57,41]
[47,178,-63];[139,57,1]
[60,170,-57];[34,21,13]
[-4,167,8];[144,53,0]
[50,168,-69];[169,142,112]
[47,173,-67];[141,115,90]
[56,176,-56];[36,31,27]
[58,167,-66];[169,142,112]
[57,166,-68];[160,133,106]
[41,92,-2];[76,35,13]
[58,166,-68];[159,132,105]
[55,177,-57];[35,31,20]
[52,167,-68];[148,122,89]
[58,166,-67];[165,138,109]
[56,168,-66];[167,138,108]
[56,168,-67];[165,136,104]
[55,169,-66];[173,144,114]
[53,170,-64];[153,131,108]
[52,74,-10];[103,38,8]
[52,170,-65];[161,136,106]
[54,170,-65];[154,124,96]
[53,170,-65];[154,132,108]
[52,162,-72];[156,126,98]
[53,162,-72];[154,124,96]
[57,179,-55];[20,15,11]
[60,163,-69];[144,120,94]
[60,162,-69];[157,132,102]
[67,158,-65];[163,69,8]
[59,160,-70];[140,120,93]
[59,164,-66];[141,114,87]
[59,165,-66];[151,120,92]
[60,161,-69];[201,179,155]
[42,175,-68];[135,91,62]
[42,175,-70];[161,136,105]
[59,166,-66];[173,147,110]
[43,175,-69];[145,115,91]
[43,174,-70];[165,141,117]
[62,166,-61];[150,56,2]
[62,166,-62];[146,56,3]
[65,153,-68];[111,41,5]
[67,157,-66];[147,57,5]
[68,157,-66];[140,52,6]
[68,152,-67];[19,15,4]
[60,160,-69];[131,107,94]
[60,159,-70];[138,113,93]
[64,158,-66];[132,50,10]
[64,157,-67];[142,52,2]
[67,156,-66];[135,51,5]
[59,177,-54];[18,15,8]
[61,165,-63];[164,71,2]
[63,165,-62];[202,94,6]
[-9,179,-6];[145,63,7]
[65,154,-68];[115,40,1]
[64,155,-68];[139,51,1]
[67,155,-67];[131,49,0]
[66,155,-67];[121,42,1]
[59,185,-59];[163,125,86]
[68,153,-67];[114,40,1]
[68,157,-65];[143,53,1]
[68,156,-65];[121,39,0]
[68,156,-66];[122,39,0]
[66,156,-67];[129,45,1]
[64,168,-59];[213,108,16]
[65,156,-68];[151,58,0]
[51,178,-59];[157,137,110]
[50,176,-59];[117,100,80]
[47,87,-4];[96,47,15]
[60,158,-69];[135,114,87]
[50,167,-70];[170,143,114]
[49,168,-70];[159,130,100]
[49,168,-71];[164,141,110]
[50,167,-71];[155,130,99]
[60,157,-68];[95,65,31]
[54,181,-59];[140,59,6]
[48,177,-62];[26,16,14]
[59,166,-67];[164,137,110]
[50,179,-60];[31,16,11]
[49,179,-61];[24,15,6]
[48,178,-61];[22,12,10]
[49,178,-61];[24,15,10]
[50,179,-62];[77,35,10]
[53,181,-60];[125,49,0]
[54,181,-60];[130,49,2]
[53,181,-61];[134,51,1]
[52,180,-60];[25,15,6]
[52,181,-61];[134,51,0]
[52,180,-61];[118,50,5]
[54,180,-60];[72,34,13]
[52,182,-61];[120,46,1]
[51,179,-61];[44,21,11]
[52,179,-59];[25,12,6]
[51,179,-60];[29,15,6]
[52,179,-60];[25,14,10]
[54,182,-60];[114,42,4]
[55,182,-60];[115,41,4]
[61,162,-66];[88,63,33]
[53,179,-59];[24,13,7]
[65,165,-61];[191,83,8]
[54,179,-58];[78,61,45]
[32,78,2];[145,59,0]
[60,159,-67];[116,89,60]
[67,152,-67];[59,27,6]
[68,154,-66];[148,57,4]
[61,157,-68];[117,55,14]
[50,98,-29];[19,14,10]
[62,163,-65];[40,16,3]
[64,163,-64];[48,31,23]
[-12,191,-30];[189,100,16]
[62,162,-66];[136,90,64]
[60,162,-68];[171,145,118]
[58,174,-54];[100,79,58]
[57,177,-55];[102,80,66]
[40,89,-1];[45,26,11]
[53,176,-58];[36,33,26]
[54,176,-58];[39,34,30]
[68,164,-61];[21,11,9]
[64,153,-68];[120,46,1]
[66,164,-62];[38,20,8]
[68,155,-67];[132,50,0]
[60,165,-64];[161,96,42]
[60,166,-64];[174,123,70]
[60,165,-65];[156,113,71]
[66,162,-63];[24,15,10]
[62,160,-66];[77,46,17]
[67,162,-62];[38,28,26]
[63,160,-66];[80,33,3]
[63,161,-66];[78,37,9]
[60,162,-67];[137,113,87]
[60,164,-65];[149,105,56]
[66,161,-63];[70,27,10]
[66,161,-64];[85,32,14]
[65,161,-64];[67,25,3]
[64,161,-65];[42,22,13]
[62,158,-67];[137,72,16]
[55,175,-57];[36,32,23]
[65,159,-65];[124,42,5]
[66,159,-65];[141,44,0]
[46,173,-66];[98,77,60]
[67,160,-64];[151,59,12]
[62,160,-67];[77,40,14]
[64,162,-64];[30,21,12]
[63,162,-65];[34,25,18]
[63,163,-65];[33,24,17]
[64,162,-65];[35,26,17]
[66,159,-66];[173,71,5]
[67,154,-67];[163,69,8]
[67,153,-67];[135,54,1]
[67,153,-68];[149,58,1]
[60,161,-67];[63,46,30]
[67,162,-63];[23,16,10]
[46,173,-68];[156,129,100]
[53,175,-58];[162,140,117]
[61,175,-54];[109,41,2]
[54,166,-69];[155,132,101]
[68,166,-59];[184,74,0]
[44,176,-66];[140,55,0]
[60,170,-59];[157,111,61]
[61,160,-66];[43,31,17]
[60,160,-67];[114,96,82]
[58,173,-54];[157,138,123]
[58,173,-55];[148,129,112]
[47,172,-68];[155,131,105]
[47,173,-68];[154,130,104]
[48,172,-68];[161,132,100]
[67,167,-59];[231,131,33]
[58,175,-54];[143,122,103]
[48,180,-63];[120,47,4]
[46,179,-63];[130,52,4]
[46,178,-63];[129,46,4]
[46,177,-63];[133,51,1]
[-4,150,-8];[54,30,26]
[46,177,-64];[131,49,1]
[61,158,-67];[95,54,22]
[54,93,-20];[13,13,13]
[54,94,-20];[70,38,15]
[61,172,-56];[113,54,12]
[64,174,-54];[128,44,0]
[60,171,-56];[47,28,11]
[57,176,-55];[39,26,17]
[65,152,-69];[118,45,2]
[51,170,-60];[89,80,65]
[51,170,-61];[124,112,100]
[66,172,-53];[159,60,3]
[63,159,-67];[113,46,17]
[64,159,-67];[119,54,14]
[53,170,-59];[35,30,24]
[57,173,-56];[41,37,28]
[58,173,-56];[30,26,17]
[56,172,-57];[47,42,38]
[56,170,-58];[30,25,21]
[55,170,-58];[31,27,16]
[53,173,-59];[49,40,31]
[59,171,-62];[159,130,98]
[55,172,-58];[53,44,35]
[54,173,-59];[58,49,34]
[54,172,-59];[29,25,14]
[56,171,-57];[43,36,30]
[53,171,-60];[31,24,14]
[62,177,-54];[137,54,2]
[57,171,-57];[33,29,28]
[57,170,-58];[29,24,20]
[56,172,-58];[42,37,33]
[63,169,-58];[183,76,6]
[63,170,-58];[157,53,0]
[55,173,-57];[58,51,41]
[55,173,-58];[62,55,47]
[52,176,-59];[146,126,101]
[56,173,-57];[38,31,21]
[56,174,-57];[47,40,32]
[-12,177,-12];[26,21,18]
[57,173,-57];[40,36,25]
[58,172,-56];[37,34,27]
[60,170,-56];[66,39,18]
[58,172,-55];[158,142,126]
[58,171,-56];[118,95,85]
[11,145,9];[66,29,3]
[58,164,-69];[162,141,114]
[32,78,14];[207,92,9]
[57,164,-68];[146,123,92]
[61,163,-65];[107,49,3]
[65,162,-64];[24,15,16]
[66,162,-64];[24,14,13]
[5,148,19];[230,119,12]
[65,165,-62];[196,87,18]
[58,169,-64];[173,144,114]
[60,173,-54];[68,52,36]
[44,174,-67];[121,90,69]
[63,164,-63];[173,75,12]
[62,164,-64];[168,67,11]
[45,174,-65];[68,36,13]
[63,164,-64];[103,50,10]
[54,180,-58];[41,29,15]
[-11,197,-30];[97,49,13]
[59,170,-59];[125,99,74]
[56,171,-63];[154,125,95]
[31,108,16];[33,24,19]
[31,98,11];[114,42,4]
[55,165,-69];[154,131,100]
[55,164,-69];[147,125,102]
[55,166,-69];[159,133,106]
[57,170,-60];[40,23,13]
[61,168,-61];[167,86,21]
[57,170,-61];[136,115,86]
[51,181,-61];[125,48,2]
[-13,192,-36];[195,94,16]
[50,181,-62];[114,40,5]
[51,180,-62];[143,62,0]
[61,179,-54];[147,53,1]
[52,173,-59];[79,65,56]
[46,174,-64];[74,38,4]
[54,184,-60];[124,61,20]
[46,170,-71];[154,127,98]
[45,171,-72];[156,133,102]
[58,170,-61];[150,126,98]
[44,153,-78];[124,100,76]
[-8,154,-14];[23,16,10]
[46,150,-78];[142,118,92]
[45,149,-78];[122,101,72]
[44,149,-78];[124,103,76]
[44,152,-78];[126,103,71]
[44,151,-78];[127,100,71]
[46,149,-78];[131,105,72]
[46,148,-78];[125,103,82]
[47,148,-78];[124,100,72]
[45,153,-78];[141,116,83]
[44,154,-78];[123,97,72]
[43,153,-78];[106,86,61]
[41,151,-78];[20,20,20]
[56,170,-61];[70,53,33]
[59,169,-58];[24,13,7]
[62,173,-54];[140,58,8]
[52,175,-59];[144,128,105]
[59,185,-58];[222,201,170]
[67,161,-64];[137,51,0]
[39,156,-78];[68,55,38]
[55,170,-62];[131,109,88]
[55,170,-63];[148,122,97]
[55,170,-64];[161,132,98]
[38,155,-78];[11,9,12]
[60,163,-67];[138,112,87]
[51,171,-63];[25,23,11]
[52,170,-63];[106,90,67]
[57,170,-62];[149,120,88]
[58,170,-62];[157,128,94]
[57,170,-64];[164,135,103]
[58,170,-63];[167,137,101]
[58,170,-59];[93,76,60]
[62,171,-57];[124,50,5]
[-5,152,-12];[89,38,7]
[63,170,-57];[139,56,2]
[55,169,-65];[166,140,113]
[39,161,-79];[130,105,75]
[59,156,-70];[136,96,60]
[43,175,-67];[147,105,65]
[43,175,-68];[136,95,63]
[50,171,-60];[138,126,112]
[50,171,-61];[139,126,118]
[46,157,-77];[156,127,97]
[50,159,-75];[143,120,89]
[49,159,-76];[139,111,87]
[51,163,-72];[141,113,89]
[51,163,-73];[146,116,90]
[51,162,-74];[166,137,105]
[62,165,-63];[163,70,1]
[40,173,-72];[157,132,102]
[40,173,-73];[160,138,115]
[39,173,-73];[140,115,93]
[19,131,22];[113,39,2]
[51,152,-74];[130,112,88]
[46,155,-78];[140,119,88]
[48,156,-76];[142,119,88]
[62,152,-69];[136,55,0]
[50,153,-75];[146,120,93]
[49,149,-77];[118,96,72]
[48,148,-77];[119,95,67]
[50,148,-77];[120,96,70]
[57,185,-59];[118,59,19]
[43,167,-75];[164,137,107]
[59,167,-66];[166,135,104]
[56,152,-72];[114,94,70]
[48,176,-62];[26,17,10]
[46,159,-77];[135,114,85]
[51,150,-75];[131,110,81]
[40,99,1];[103,39,1]
[49,155,-77];[144,121,90]
[49,154,-77];[155,129,102]
[48,155,-77];[144,119,89]
[48,156,-77];[148,122,87]
[49,151,-78];[126,104,80]
[49,150,-78];[121,101,74]
[49,157,-76];[138,114,88]
[49,158,-76];[139,113,88]
[50,157,-76];[137,113,85]
[53,159,-73];[144,119,97]
[46,161,-76];[156,126,98]
[53,152,-73];[124,103,74]
[53,158,-72];[142,117,97]
[53,158,-73];[139,115,89]
[39,166,-76];[52,48,39]
[40,166,-76];[99,91,76]
[42,161,-78];[150,122,98]
[41,162,-78];[137,112,92]
[40,159,-79];[154,131,97]
[39,159,-79];[148,121,91]
[50,152,-76];[144,119,89]
[50,151,-76];[127,105,82]
[51,152,-76];[142,116,91]
[63,156,-68];[147,58,2]
[61,150,-69];[116,48,3]
[55,158,-71];[145,125,98]
[55,158,-72];[145,125,98]
[43,171,-73];[156,131,100]
[63,153,-69];[128,50,2]
[52,149,-75];[146,122,98]
[55,154,-72];[122,100,76]
[55,153,-72];[121,101,77]
[51,155,-74];[123,102,83]
[51,154,-75];[123,99,73]
[55,156,-72];[133,110,79]
[55,155,-73];[127,105,81]
[57,152,-71];[122,101,72]
[57,150,-72];[123,101,78]
[54,154,-73];[125,104,77]
[54,153,-73];[120,98,75]
[54,152,-73];[125,104,77]
[49,151,-77];[126,102,78]
[49,150,-77];[124,100,76]
[45,164,-75];[160,132,111]
[53,150,-74];[131,109,85]
[52,160,-74];[152,126,99]
[50,157,-75];[133,109,85]
[51,158,-75];[143,119,93]
[50,156,-76];[139,115,87]
[20,96,19];[45,21,8]
[45,160,-77];[151,121,93]
[44,160,-77];[162,132,106]
[44,156,-78];[145,118,89]
[46,156,-78];[142,115,86]
[44,156,-79];[142,115,85]
[57,154,-71];[130,106,82]
[57,155,-72];[128,106,85]
[58,154,-71];[134,102,61]
[59,157,-69];[137,111,78]
[60,157,-69];[136,105,74]
[42,157,-79];[155,125,101]
[48,168,-71];[166,140,115]
[48,167,-72];[170,144,111]
[55,150,-73];[130,106,78]
[-7,172,-4];[95,42,10]
[49,163,-74];[157,127,101]
[49,162,-74];[145,118,91]
[49,162,-75];[156,127,97]
[62,153,-69];[128,55,2]
[61,152,-69];[124,51,0]
[39,172,-73];[149,130,100]
[54,151,-73];[125,103,80]
[54,150,-74];[134,110,84]
[55,152,-73];[120,98,75]
[60,150,-69];[97,45,8]
[41,170,-74];[155,126,92]
[62,171,-56];[136,53,1]
[62,172,-56];[135,55,2]
[61,171,-57];[129,56,5]
[52,157,-73];[146,122,98]
[52,157,-74];[146,122,98]
[42,171,-73];[165,139,106]
[43,170,-74];[159,134,104]
[54,183,-60];[125,46,5]
[54,92,-20];[15,14,12]
[41,161,-78];[140,117,85]
[40,170,-74];[151,126,95]
[40,170,-75];[138,117,90]
[52,154,-73];[119,97,76]
[57,153,-71];[124,99,69]
[56,153,-72];[123,103,78]
[57,153,-72];[121,101,76]
[58,155,-70];[123,87,53]
[59,155,-70];[124,80,33]
[42,168,-75];[158,130,106]
[45,170,-72];[161,135,108]
[44,170,-73];[170,143,122]
[44,171,-73];[159,134,104]
[45,170,-73];[170,142,120]
[46,167,-73];[166,142,118]
[44,168,-74];[166,139,109]
[45,168,-74];[171,145,122]
[50,155,-75];[131,111,86]
[51,155,-75];[127,101,78]
[42,154,-78];[98,81,61]
[40,162,-77];[43,38,32]
[42,155,-78];[103,82,55]
[51,94,-8];[23,13,12]
[51,161,-73];[150,125,95]
[48,152,-78];[146,121,88]
[47,152,-78];[141,117,79]
[49,161,-75];[148,122,97]
[48,160,-76];[133,111,88]
[47,165,-74];[159,132,103]
[46,165,-74];[160,133,103]
[48,165,-74];[145,120,90]
[42,152,-78];[91,78,62]
[57,157,-72];[139,119,94]
[57,156,-72];[127,105,81]
[49,166,-72];[175,145,117]
[48,165,-73];[165,136,104]
[62,156,-68];[125,48,6]
[42,165,-76];[136,114,91]
[47,163,-75];[145,119,94]
[46,164,-74];[166,136,108]
[47,164,-75];[146,121,90]
[48,163,-75];[159,134,112]
[49,164,-73];[170,141,111]
[50,166,-72];[171,145,118]
[50,165,-73];[158,134,106]
[51,164,-73];[155,129,96]
[40,152,-78];[4,8,9]
[42,169,-74];[165,139,112]
[42,169,-75];[165,141,105]
[39,168,-76];[129,109,85]
[9,147,7];[77,34,0]
[42,153,-78];[54,50,38]
[38,158,-80];[126,101,79]
[-10,190,-13];[152,64,14]
[45,157,-77];[155,126,94]
[39,162,-77];[35,32,25]
[53,84,-13];[83,40,8]
[42,159,-79];[155,125,99]
[43,159,-79];[150,123,93]
[62,158,-68];[111,42,1]
[27,87,18];[26,22,13]
[41,175,-70];[160,133,104]
[41,174,-71];[155,132,101]
[40,175,-70];[158,133,102]
[41,157,-79];[134,114,89]
[1,146,16];[147,51,3]
[-14,183,-42];[144,68,18]
[47,168,-72];[159,135,109]
[-14,181,-20];[123,47,13]
[46,169,-72];[169,139,111]
[48,168,-72];[168,141,114]
[42,172,-72];[159,132,103]
[41,161,-79];[150,123,96]
[42,160,-79];[160,130,96]
[43,172,-72];[160,135,104]
[53,151,-74];[117,99,77]
[45,168,-73];[165,139,116]
[45,169,-73];[167,141,114]
[43,173,-72];[161,135,108]
[50,150,-77];[117,99,75]
[46,162,-76];[152,126,101]
[38,152,-78];[6,5,10]
[41,171,-73];[154,127,97]
[41,171,-74];[160,135,102]
[39,161,-78];[107,87,62]
[61,166,-62];[133,63,14]
[52,161,-72];[147,122,92]
[52,160,-72];[147,124,92]
[52,160,-73];[148,125,91]
[43,164,-76];[142,116,81]
[52,156,-73];[129,108,79]
[52,155,-73];[127,103,77]
[52,156,-74];[128,107,80]
[52,155,-74];[125,104,77]
[8,152,15];[249,143,31]
[59,152,-70];[125,95,57]
[60,153,-69];[114,45,3]
[59,153,-69];[123,62,7]
[50,153,-76];[135,111,87]
[61,169,-61];[189,150,109]
[59,152,-69];[123,89,52]
[54,158,-72];[138,117,90]
[53,159,-72];[142,117,97]
[54,159,-72];[135,113,89]
[47,173,-66];[124,107,77]
[50,151,-77];[127,107,82]
[63,167,-60];[169,70,13]
[54,156,-72];[133,111,88]
[53,156,-73];[137,116,87]
[60,169,-63];[177,138,97]
[46,172,-69];[155,131,103]
[33,81,11];[184,76,11]
[47,171,-70];[152,127,97]
[62,150,-69];[97,45,8]
[47,172,-64];[51,35,12]
[62,170,-58];[140,57,3]
[51,151,-76];[127,107,80]
[55,184,-59];[132,52,0]
[58,157,-70];[130,104,79]
[47,153,-78];[147,120,91]
[56,165,-68];[165,139,112]
[47,154,-77];[128,108,83]
[45,154,-78];[135,111,85]
[48,172,-66];[140,116,88]
[38,162,-78];[36,32,23]
[48,172,-67];[141,120,93]
[39,160,-79];[152,126,99]
[60,154,-69];[122,50,2]
[49,171,-67];[161,135,108]
[49,171,-68];[155,130,97]
[51,153,-75];[132,112,88]
[52,176,-58];[162,144,120]
[62,168,-61];[168,83,16]
[49,153,-77];[155,128,101]
[-7,166,5];[222,121,7]
[50,153,-77];[159,132,103]
[49,152,-78];[142,117,87]
[51,149,-76];[124,101,69]
[51,150,-76];[136,115,86]
[48,150,-78];[122,101,74]
[48,148,-78];[122,98,70]
[54,168,-66];[156,131,101]
[53,168,-67];[152,126,99]
[53,169,-67];[162,135,105]
[54,168,-67];[154,127,97]
[59,158,-71];[141,117,91]
[56,177,-55];[130,116,103]
[33,79,11];[185,74,5]
[56,178,-55];[140,122,98]
[40,171,-74];[153,129,93]
[50,152,-77];[145,120,89]
[50,170,-67];[156,132,94]
[49,170,-68];[163,139,111]
[51,158,-74];[141,117,89]
[51,157,-74];[141,115,88]
[51,156,-74];[132,108,84]
[49,155,-76];[140,116,88]
[56,183,-58];[141,56,1]
[47,174,-63];[25,15,13]
[59,184,-59];[207,158,117]
[51,73,-10];[112,44,9]
[56,180,-58];[35,20,13]
[51,171,-64];[129,112,96]
[50,172,-65];[149,124,93]
[54,179,-56];[104,87,71]
[54,180,-57];[85,60,40]
[39,154,-78];[5,9,8]
[40,156,-79];[74,58,45]
[58,186,-59];[172,134,95]
[58,181,-56];[102,37,7]
[58,183,-57];[147,53,1]
[58,183,-58];[147,56,3]
[44,176,-65];[147,56,1]
[59,181,-56];[146,59,14]
[42,151,-79];[82,70,58]
[17,122,21];[29,15,6]
[57,163,-69];[155,134,105]
[58,182,-57];[129,51,3]
[57,182,-58];[135,53,5]
[58,176,-53];[95,76,69]
[60,182,-54];[146,52,0]
[42,174,-71];[154,133,102]
[42,173,-72];[157,132,101]
[59,183,-57];[136,48,2]
[38,159,-80];[121,101,77]
[56,163,-69];[139,114,92]
[56,163,-70];[144,120,94]
[55,161,-71];[128,107,80]
[41,154,-78];[23,24,16]
[45,161,-77];[154,124,96]
[68,163,-60];[22,17,14]
[44,165,-75];[155,129,94]
[43,160,-78];[156,127,95]
[57,174,-56];[35,31,22]
[45,159,-77];[144,117,88]
[44,159,-78];[146,117,87]
[44,160,-78];[162,132,106]
[67,163,-61];[21,16,12]
[67,163,-62];[23,15,12]
[49,176,-60];[122,106,91]
[-10,175,-12];[120,51,10]
[47,162,-75];[146,119,90]
[47,162,-76];[158,132,105]
[48,161,-76];[138,111,84]
[38,151,-78];[4,5,7]
[60,180,-55];[144,55,0]
[54,85,-20];[107,43,8]
[61,180,-55];[148,58,5]
[59,172,-54];[38,18,7]
[41,163,-77];[87,72,65]
[58,163,-69];[171,147,123]
[58,160,-70];[152,129,97]
[35,127,12];[18,9,2]
[58,160,-71];[151,127,99]
[38,161,-79];[167,140,113]
[40,158,-79];[133,108,78]
[39,158,-79];[132,111,92]
[59,183,-56];[140,53,0]
[60,182,-56];[128,45,1]
[41,169,-75];[167,140,113]
[55,170,-60];[48,44,32]
[56,161,-70];[135,113,99]
[55,160,-71];[133,108,86]
[56,161,-71];[139,119,94]
[57,184,-59];[126,52,3]
[60,181,-55];[133,46,0]
[58,169,-56];[38,21,3]
[58,169,-57];[73,57,42]
[40,157,-79];[97,80,62]
[58,161,-70];[153,128,106]
[57,162,-70];[150,129,102]
[54,163,-71];[149,123,100]
[41,167,-76];[120,101,86]
[58,169,-58];[48,32,19]
[49,172,-61];[85,68,38]
[53,161,-72];[137,113,89]
[45,166,-74];[163,136,107]
